logdate,url,ip,city,state,country,category,age,gender
12-03-2012,http://www.acme.com/SH55126545/VD55179433,184.100.118.148,st paul,MN,usa,shoes,26.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55177927,206.169.63.142,highland,CA,usa,clothing,39.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.50.121.60,angier,NC,usa,shoes,24.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,72.36.9.229,lame deer,MT,usa,shoes,40.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.89.193.216,northridge,CA,usa,shoes,16.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.126.242.236,fullerton,CA,usa,shoes,51.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.126.242.236,fullerton,CA,usa,shoes,51.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.189.215.18,cleveland,OH,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.95.95.140,clifton,NJ,usa,shoes,67.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,72.220.196.186,san diego,CA,usa,clothing,30.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.185.24.10,zanesville,OH,usa,shoes,23.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.95.95.140,clifton,NJ,usa,shoes,67.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,71.63.209.94,st paul,MN,usa,clothing,29.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55177927,68.191.238.55,johnson city,TN,usa,clothing,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,173.168.196.26,tampa,FL,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55177927,68.191.238.55,johnson city,TN,usa,clothing,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,139.140.214.50,brunswick,ME,usa,shoes,21.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.185.24.10,zanesville,OH,usa,shoes,23.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55177927,72.220.196.186,san diego,CA,usa,clothing,30.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.185.24.10,zanesville,OH,usa,shoes,23.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.95.95.140,clifton,NJ,usa,shoes,67.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55166807,24.245.26.132,osseo,MN,usa,computers,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,72.225.63.167,walworth,NY,usa,shoes,50.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,72.89.170.206,brooklyn,NY,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,72.89.170.206,brooklyn,NY,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,69.126.145.133,yonkers,NY,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,72.89.170.206,brooklyn,NY,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,72.89.170.206,brooklyn,NY,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,75.71.138.86,greeley,CO,usa,clothing,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.216.235.176,medford,OR,usa,shoes,35.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,72.89.170.206,brooklyn,NY,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,72.223.48.137,peoria,AZ,usa,shoes,21.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,50.82.240.34,hidden valley lake,CA,usa,shoes,28.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.104.18.236,halifax,VA,usa,shoes,52.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.104.18.236,halifax,VA,usa,shoes,52.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.71.138.86,greeley,CO,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.83.65.108,fullerton,CA,usa,shoes,19.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,50.113.46.180,honolulu,HI,usa,shoes,27.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.126.242.236,fullerton,CA,usa,shoes,51.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,75.71.138.86,greeley,CO,usa,clothing,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.127.154.213,grand junction,CO,usa,shoes,21.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.25.250.80,denver,CO,usa,shoes,34.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.236.187.230,pittsburgh,PA,usa,shoes,34.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55170364,67.186.248.238,salt lake city,UT,usa,home&garden,35.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55177927,173.58.253.175,glendora,CA,usa,clothing,21.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55170364,67.186.248.238,salt lake city,UT,usa,home&garden,35.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55177927,75.71.138.86,greeley,CO,usa,clothing,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.127.154.213,grand junction,CO,usa,shoes,21.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,74.209.38.106,firth,ID,usa,shoes,30.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.106.190.55,jacksonville,FL,usa,shoes,35.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.119.99.128,deltona,FL,usa,shoes,55.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,72.222.136.89,peoria,AZ,usa,clothing,37.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.193.16.96,chico,CA,usa,shoes,25.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,134.53.112.34,oxford,OH,usa,shoes,22.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,69.201.157.1,new york,NY,usa,shoes,50.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.106.190.55,jacksonville,FL,usa,shoes,35.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,50.82.240.34,hidden valley lake,CA,usa,shoes,28.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,50.82.240.34,hidden valley lake,CA,usa,shoes,28.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,75.70.166.13,colorado springs,CO,usa,clothing,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.23.117.1,pittsburgh,PA,usa,shoes,30.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,69.42.30.104,san francisco,CA,usa,shoes,35.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55166807,74.213.61.186,houston,TX,usa,computers,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55166807,72.230.109.84,east syracuse,NY,usa,computers,21.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,50.82.240.34,hidden valley lake,CA,usa,shoes,28.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55166807,72.230.109.84,east syracuse,NY,usa,computers,21.0,F
12-03-2012,http://www.acme.com/SH5580165/VD55173281,184.18.134.241,ft wayne,IN,usa,tools,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.180.131.80,las vegas,NV,usa,shoes,23.0,F
12-03-2012,http://www.acme.com/SH5580165/VD55156528,66.30.101.30,contoocook,NH,usa,clothing,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55177927,24.211.254.42,chapel hill,NC,usa,clothing,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,65.60.255.53,columbus,OH,usa,shoes,37.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,96.238.19.232,pawtucket,RI,usa,shoes,29.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,65.60.255.53,columbus,OH,usa,shoes,37.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55166807,72.230.109.84,east syracuse,NY,usa,computers,21.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.180.131.80,las vegas,NV,usa,shoes,23.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.84.73.168,greenville,SC,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.95.61.109,stockton,CA,usa,shoes,34.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,38.101.126.131,philadelphia,PA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,96.238.19.232,pawtucket,RI,usa,shoes,29.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,65.31.196.65,kansas city,MO,usa,shoes,15.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,65.31.196.65,kansas city,MO,usa,shoes,15.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.20.242.15,wexford,PA,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55149415,76.94.106.136,moreno valley,CA,usa,movies,45.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.107.241.60,dalton,GA,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,97.113.65.186,bremerton,WA,usa,shoes,35.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.101.208.61,naples,FL,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.101.208.61,naples,FL,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.231.144.72,tempe,AZ,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.206.76.88,plymouth,IN,usa,shoes,31.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55149415,24.197.248.107,stevens point,WI,usa,movies,32.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.40.84.249,strongsville,OH,usa,shoes,46.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,165.124.136.17,evanston,IL,usa,shoes,21.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55149415,76.94.106.136,moreno valley,CA,usa,movies,45.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,70.232.66.176,little rock,AR,usa,shoes,34.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.205.151.32,orlando,FL,usa,shoes,38.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,165.124.136.17,evanston,IL,usa,shoes,21.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,64.106.83.113,albuquerque,NM,usa,shoes,20.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,64.131.197.254,brooklyn,NY,usa,shoes,20.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,64.131.197.254,brooklyn,NY,usa,shoes,20.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55177927,74.99.91.49,virginia beach,VA,usa,clothing,37.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,174.62.165.30,ridgefield,CT,usa,shoes,21.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.97.189.20,oklahoma city,OK,usa,shoes,52.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.218.189.51,golden,CO,usa,shoes,36.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.40.84.249,strongsville,OH,usa,shoes,46.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.246.80.156,vancouver,WA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.4.11.9,richmond,VA,usa,shoes,20.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.4.11.9,richmond,VA,usa,shoes,20.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.218.189.51,golden,CO,usa,shoes,36.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.218.189.51,golden,CO,usa,shoes,36.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,131.229.23.72,northampton,MA,usa,shoes,20.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,174.62.165.30,ridgefield,CT,usa,shoes,21.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,64.106.83.113,albuquerque,NM,usa,shoes,20.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,64.131.197.254,brooklyn,NY,usa,shoes,20.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,64.131.197.254,brooklyn,NY,usa,shoes,20.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.81.240.189,garden grove,CA,usa,shoes,36.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,72.223.48.137,peoria,AZ,usa,shoes,21.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,72.223.48.137,peoria,AZ,usa,shoes,21.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,67.110.254.77,tustin,CA,usa,clothing,36.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.200.203.31,lakeland,FL,usa,shoes,38.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,128.187.97.19,provo,UT,usa,shoes,20.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.28.252.29,mc lean,VA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.231.60.129,surprise,AZ,usa,shoes,21.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.231.60.129,surprise,AZ,usa,shoes,21.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55173061,184.214.95.252,los angeles,CA,usa,handbags,29.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.89.16.119,chicago,IL,usa,shoes,30.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.171.31.169,los angeles,CA,usa,shoes,33.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.134.199.38,cape girardeau,MO,usa,shoes,24.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,97.113.65.186,bremerton,WA,usa,shoes,35.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55170364,99.99.221.15,houston,TX,usa,home&garden,30.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,173.240.45.44,vernal,UT,usa,shoes,13.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.81.240.189,garden grove,CA,usa,shoes,36.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.40.84.249,strongsville,OH,usa,shoes,46.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.218.189.51,golden,CO,usa,shoes,36.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,75.40.84.249,strongsville,OH,usa,shoes,46.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55170364,75.82.133.113,hacienda heights,CA,usa,home&garden,26.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,130.126.76.211,urbana,IL,usa,shoes,31.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55177927,108.67.205.135,hialeah,FL,usa,clothing,28.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,128.187.97.19,provo,UT,usa,shoes,20.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,74.97.102.155,scranton,PA,usa,shoes,54.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55166807,68.106.104.91,springfield,VA,usa,computers,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,128.187.97.19,provo,UT,usa,shoes,20.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.188.169.34,santa maria,CA,usa,shoes,26.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.188.169.34,santa maria,CA,usa,shoes,26.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.181.122.119,nelson,NH,usa,shoes,30.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.54.79.159,new city,NY,usa,shoes,46.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55177927,141.161.133.234,washington,DC,usa,clothing,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55173061,108.67.205.135,hialeah,FL,usa,handbags,28.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.188.169.34,santa maria,CA,usa,shoes,26.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.205.151.32,orlando,FL,usa,shoes,38.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55177927,141.161.133.234,washington,DC,usa,clothing,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.212.186.6,orlando,FL,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,72.219.190.122,irvine,CA,usa,shoes,60.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.4.11.9,richmond,VA,usa,shoes,20.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,174.109.177.159,durham,NC,usa,shoes,24.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,174.109.177.159,durham,NC,usa,shoes,24.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.172.40.26,groton,CT,usa,shoes,36.0,U
12-03-2012,http://www.acme.com/SH559040/VD55175948,108.210.246.185,santa ana,CA,usa,handbags,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.197.53.228,ft mill,SC,usa,shoes,39.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.236.92.140,toledo,OH,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,209.97.84.96,greenville,IL,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55177927,173.44.86.143,gilford,NH,usa,clothing,36.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.94.128.74,los angeles,CA,usa,shoes,38.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,50.80.152.174,navarre,FL,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.209.17.212,hamilton,OH,usa,shoes,25.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55177927,71.102.1.176,palm desert,CA,usa,clothing,62.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,209.97.84.96,greenville,IL,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.205.151.32,orlando,FL,usa,shoes,38.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.209.17.212,hamilton,OH,usa,shoes,25.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.50.58.27,anaheim,CA,usa,shoes,35.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.95.61.109,stockton,CA,usa,shoes,34.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,66.31.200.187,cambridge,MA,usa,shoes,51.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,66.31.200.187,cambridge,MA,usa,shoes,51.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55177927,67.110.254.77,fullerton,CA,usa,clothing,36.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.95.61.109,stockton,CA,usa,shoes,34.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.62.104.9,fredericksburg,VA,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.172.40.26,groton,CT,usa,shoes,36.0,U
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.95.61.109,stockton,CA,usa,shoes,34.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.50.58.27,anaheim,CA,usa,shoes,35.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.50.58.27,anaheim,CA,usa,shoes,35.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,205.178.26.240,chicago,IL,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.62.104.9,fredericksburg,VA,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.50.58.27,anaheim,CA,usa,shoes,35.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,67.197.53.228,ft mill,SC,usa,shoes,39.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,99.50.58.27,anaheim,CA,usa,shoes,35.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.54.79.159,new city,NY,usa,shoes,46.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,184.152.69.9,brooklyn,NY,usa,shoes,30.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.68.37.213,arlington,TX,usa,shoes,24.0,F
12-03-2012,http://www.acme.com/SH5580165/VD55173281,98.208.249.117,sanibel,FL,usa,tools,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,24.18.129.204,seattle,WA,usa,shoes,32.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,66.31.200.187,cambridge,MA,usa,shoes,51.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.95.61.109,stockton,CA,usa,shoes,34.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.163.218.44,new orleans,LA,usa,shoes,50.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.62.104.9,fredericksburg,VA,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH5580165/VD55173281,98.208.249.117,sanibel,FL,usa,tools,0.0,0
12-03-2012,http://www.acme.com/SH5580165/VD55173281,98.208.249.117,sanibel,FL,usa,tools,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,130.49.61.162,pittsburgh,PA,usa,shoes,23.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,174.103.201.141,de pere,WI,usa,shoes,57.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,174.103.201.141,de pere,WI,usa,shoes,57.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.11.174.152,baton rouge,LA,usa,shoes,0.0,0
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.104.146.246,seattle,WA,usa,shoes,19.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,68.55.160.90,silver spring,MD,usa,shoes,22.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,97.106.243.7,corpus christi,TX,usa,shoes,27.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.68.37.213,arlington,TX,usa,shoes,24.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,97.106.243.7,corpus christi,TX,usa,shoes,27.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.62.104.9,fredericksburg,VA,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,108.68.37.213,arlington,TX,usa,shoes,24.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,72.235.251.97,kapolei,HI,usa,shoes,18.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.84.123.146,lincoln,NE,usa,shoes,52.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,76.84.123.146,lincoln,NE,usa,shoes,52.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.163.218.44,new orleans,LA,usa,shoes,50.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,71.62.104.9,fredericksburg,VA,usa,shoes,26.0,M
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.163.218.44,new orleans,LA,usa,shoes,50.0,F
12-03-2012,http://www.acme.com/SH55126545/VD55179433,98.163.218.44,new orleans,LA,usa,shoes,50.0,F
